scenario,phi,num_obs,tau_run
Nc=Np,0.5,8192,1.4708031728888138
Nc=Np,0.5,8192,1.6669638966687013
Nc=Np,0.5,8192,1.4545244266839827
Nc=Np,0.5,8192,1.3779451655277744
Nc=Np,0.5,8192,1.44711651988266
Nc=Np,0.5,8192,1.2917001362937817
Nc=Np,0.5,8192,1.528277435480479
Nc=Np,0.5,8192,1.4432138624000124
Nc=Np,0.5,8192,1.5428442323245588
Nc=Np,0.5,8192,1.4189285330670445
Nc=Np,0.5,8192,1.412063674559498
Nc=Np,0.5,8192,1.3354670575492429
Nc=Np,0.5,8192,1.324668779527755
Nc=Np,0.5,8192,1.5958966976368576
Nc=Np,0.5,8192,1.508773802597777
Nc=Np,0.5,8192,1.3766536700942171
Nc=Np,0.5,8192,1.414311676607906
Nc=Np,0.5,8192,1.4462598720636246
